Sample,Hour,Minute,Sec,Stamp,Quat1,Quat2,Quat3,Quat4,AccX,AccY,AccZ,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,BrazoBlue_1,BrazoBlue_2,BrazoBlue_3,EspaldaBlue_1,EspaldaBlue_2,EspaldaBlue_3
876,16,55,1.736,1039.37,0.893669,-0.18394,-0.229208,-0.339096,0.32425,-0.47961,-0.836,1.51,2.12,1.41,1.67,1.17,1.11,2.32,1.79,1.53,1.72,26.6919420232349,58.8751600512689,-31.608438027548,1.48781900130618,9.45534900826156,-4.47521200389217
877,16,55,1.783,1039.43,0.887316,-0.185292,-0.234144,-0.351446,0.32437,-0.49106,-0.83176,1.5,2.12,1.41,1.67,1.17,1.11,2.29,1.79,1.53,1.72,37.4614488501194,80.7614557806677,-44.0147415339006,2.07829353864332,14.4094523030162,-6.21942889554573
878,16,55,1.832,1039.48,0.881686,-0.186193,-0.238434,-0.362093,0.33496,-0.49615,-0.82272,1.5,2.12,1.41,1.67,1.16,1.11,2.31,1.79,1.53,1.72,41.5142629714877,88.4223374370009,-48.5266612026812,2.31911073500803,17.1662699169387,-6.97924688689095
879,16,55,1.885,1039.53,0.875755,-0.188229,-0.242105,-0.372837,0.32153,-0.51227,-0.82693,1.49,2.12,1.4,1.66,1.15,1.1,2.29,1.79,1.53,1.71,31.294667961829,67.1495725269261,-36.6216072654221,1.65532027916377,11.9298868917222,-5.45858084609476
880,16,55,1.946,1039.58,0.869824,-0.188947,-0.24576,-0.383807,0.32855,-0.51102,-0.81561,1.49,2.12,1.4,1.66,1.15,1.1,2.31,1.79,1.53,1.72,49.8412208288228,107.063801588643,-58.3864431688632,2.68894244523197,19.4519597007436,-8.84557752536273
881,16,55,1.995,1039.64,0.863222,-0.189688,-0.249334,-0.395852,0.31802,-0.51666,-0.81235,1.49,2.12,1.4,1.66,1.15,1.1,2.31,1.79,1.53,1.72,51.5206176168262,113.320233706047,-60.6080145735313,3.02875789913538,22.015607223613,-9.36546509156654
882,16,55,2.045,1039.69,0.858168,-0.189473,-0.252225,-0.405007,0.3269,-0.52258,-0.80212,1.49,2.12,1.4,1.67,1.16,1.11,2.31,1.78,1.53,1.72,50.1644995966098,111.834768693119,-59.6959790469305,3.25340827493775,23.020299762103,-9.18071186020413
883,16,55,2.099,1039.74,0.852895,-0.189783,-0.255302,-0.413972,0.31769,-0.50998,-0.79803,1.49,2.12,1.41,1.67,1.17,1.11,2.32,1.79,1.53,1.72,35.9427138726065,82.739882641291,-43.3058842871379,2.45607892627269,15.0281075139725,-6.68221277232821
884,16,55,2.155,1039.79,0.847469,-0.190135,-0.259584,-0.422211,0.31418,-0.53604,-0.79324,1.49,2.12,1.41,1.67,1.17,1.11,2.32,1.79,1.53,1.72,40.6025153535366,96.8728716897165,-49.6896479215457,2.98699170990774,15.2473007710378,-7.6726253751467
885,16,55,2.204,1039.85,0.841168,-0.190326,-0.264698,-0.431448,0.32224,-0.547,-0.79276,1.5,2.12,1.41,1.66,1.18,1.11,2.32,1.79,1.53,1.72,40.8854421892698,101.738872561368,-50.7830821327949,4.19852736800267,14.3716339609247,-7.40733880659893
886,16,55,2.26,1039.91,0.835086,-0.190424,-0.268788,-0.440594,0.32321,-0.5564,-0.78778,1.5,2.12,1.42,1.67,1.19,1.11,2.32,1.79,1.53,1.73,23.189545869923,62.4413601870782,-29.8783073381047,2.4339044610647,7.80463993438412,-4.35679059768892
887,16,55,2.305,1039.97,0.829068,-0.190517,-0.272205,-0.449727,0.32269,-0.5621,-0.78372,1.51,2.12,1.42,1.67,1.2,1.12,2.32,1.8,1.53,1.73,33.0939052726954,92.7825471612964,-43.4526461301641,3.68282003621409,11.9519007296981,-6.46614299558356
888,16,55,2.365,1040,0.825917,-0.190966,-0.274032,-0.454202,0.31873,-0.56494,-0.78461,1.51,2.12,1.42,1.67,1.21,1.12,2.32,1.79,1.53,1.74,26.1369812134036,78.6011990372353,-35.4582601906913,3.28863085717459,10.8138426724923,-5.49702185033687
889,16,55,2.415,1040.06,0.820102,-0.191654,-0.277189,-0.462459,0.31769,-0.55859,-0.79697,1.51,2.12,1.43,1.67,1.22,1.13,2.31,1.8,1.52,1.74,23.7084752915822,75.6264100380475,-32.8341340343168,3.29718736926679,10.8701012720783,-5.31493407076388
890,16,55,2.473,1040.11,0.816801,-0.191967,-0.278081,-0.467606,0.315,-0.56985,-0.79489,1.52,2.12,1.43,1.67,1.22,1.13,2.31,1.8,1.52,1.74,21.9664493935579,74.3856267514739,-31.1813640068293,3.38950379714463,10.3181256980404,-5.16369490481595
891,16,55,2.526,1040.17,0.814547,-0.191121,-0.277763,-0.472052,0.31381,-0.55301,-0.77032,1.53,2.11,1.44,1.67,1.23,1.13,2.31,1.8,1.52,1.75,15.8841012781488,55.1613713414844,-22.8729516123174,2.65313449409302,7.7747861801324,-3.75379853335618
892,16,55,2.573,1040.22,0.815076,-0.189649,-0.277751,-0.471741,0.31815,-0.53931,-0.77505,1.53,2.11,1.44,1.67,1.25,1.14,2.3,1.8,1.52,1.75,19.3037563907607,70.0856538418739,-28.7199522839946,3.43352003293802,9.05696654808746,-4.60271378192036
893,16,55,2.631,1040.26,0.816336,-0.189666,-0.277048,-0.469964,0.3309,-0.54105,-0.78482,1.54,2.11,1.45,1.67,1.25,1.14,2.29,1.8,1.51,1.76,18.2697402380919,68.6394918608254,-27.6159537241009,3.55600809659415,7.8567572343878,-4.44301837179029
894,16,55,2.679,1040.34,0.82076,-0.190104,-0.275121,-0.463165,0.33569,-0.55338,-0.77048,1.54,2.1,1.45,1.67,1.26,1.14,2.29,1.81,1.51,1.76,19.6069360389124,76.2626157686539,-30.4795571580803,4.09773814845911,8.25729022739617,-4.85864792379863
895,16,55,2.733,1040.37,0.822783,-0.190201,-0.274791,-0.459718,0.31607,-0.54874,-0.77603,1.55,2.1,1.46,1.67,1.27,1.15,2.29,1.81,1.51,1.76,13.3659504104959,54.3835362791365,-21.5231226536504,3.03759321472212,5.30719907143835,-3.36856887062446
896,16,55,2.787,1040.43,0.827741,-0.190792,-0.273551,-0.451236,0.32773,-0.56134,-0.77478,1.55,2.1,1.46,1.67,1.28,1.15,2.29,1.81,1.51,1.76,16.8465487798037,72.1299828208974,-28.3331027145767,4.21303364720289,7.18880156354961,-4.37944692913226
897,16,55,2.844,1040.48,0.832326,-0.191319,-0.272415,-0.443192,0.32642,-0.54501,-0.79495,1.55,2.1,1.47,1.67,1.29,1.15,2.28,1.81,1.51,1.76,8.5883792603987,38.3493866960645,-15.1490483465661,2.35562057017723,4.67855272361438,-2.25289044726433
898,16,55,2.892,1040.54,0.839096,-0.191777,-0.269848,-0.43165,0.33429,-0.55222,-0.79596,1.56,2.09,1.47,1.67,1.3,1.15,2.28,1.82,1.5,1.77,9.91148324646298,45.3969977499693,-18.3349345903561,2.90311249871098,6.13492510250923,-2.58723135715448
899,16,55,2.945,1040.59,0.84503,-0.192371,-0.266936,-0.421501,0.32919,-0.56165,-0.7981,1.56,2.09,1.47,1.67,1.3,1.16,2.28,1.82,1.5,1.77,12.9859096953835,65.0674572193054,-25.8793542196596,4.28135074303319,8.66694176432516,-3.63548609495732
900,16,55,3.002,1040.64,0.852199,-0.191372,-0.263254,-0.409671,0.33606,-0.54242,-0.80017,1.57,2.09,1.48,1.67,1.31,1.16,2.28,1.81,1.5,1.77,6.53745565087148,34.8246548698744,-13.8126665003561,2.33782796926303,4.31098358021863,-1.91848763771201
901,16,55,3.051,1040.71,0.862973,-0.189169,-0.257461,-0.391417,0.33447,-0.5238,-0.79395,1.57,2.09,1.48,1.67,1.32,1.16,2.27,1.82,1.5,1.77,6.45571637599897,36.7655219013337,-14.5214031510229,2.55330596920441,4.18836279220946,-2.05320119584075
902,16,55,3.111,1040.74,0.867723,-0.188277,-0.254463,-0.383219,0.33673,-0.50592,-0.79581,1.57,2.09,1.49,1.67,1.33,1.16,2.27,1.82,1.5,1.78,4.6243230042052,28.7723430253082,-11.2032810099578,2.09335100183366,3.27975800273382,-1.6165810014239
903,16,55,3.159,1040.82,0.879224,-0.186671,-0.246891,-0.362165,0.33865,-0.52173,-0.80286,1.57,2.08,1.49,1.67,1.33,1.16,2.27,1.82,1.5,1.78,5.16705968664978,33.8398894053437,-13.1321912536488,2.5576094215599,3.2292879003297,-1.88546207660821
904,16,55,3.215,1040.85,0.882865,-0.186451,-0.244271,-0.355131,0.32666,-0.51105,-0.81891,1.58,2.08,1.49,1.67,1.34,1.16,2.24,1.82,1.5,1.78,5.35370848483939,38.9029487107716,-15.1449583249001,3.08533591253004,3.42300070072015,-2.08770012523513
905,16,55,3.267,1040.91,0.890291,-0.184543,-0.238382,-0.34132,0.34451,-0.4996,-0.80249,1.58,2.08,1.5,1.67,1.34,1.16,2.2,1.82,1.5,1.78,3.73429169852518,30.8739005148867,-11.979976087014,2.60380494637604,2.79018679675406,-1.59066123559358
906,16,55,3.313,1040.96,0.895512,-0.18348,-0.234705,-0.330614,0.31482,-0.47131,-0.82288,1.58,2.08,1.5,1.67,1.35,1.16,2.26,1.82,1.5,1.78,4.23688753711658,39.9414970769766,-15.5750676365049,3.57314085193457,4.00069332412861,-1.99285497959608
907,16,55,3.372,1041.01,0.900648,-0.182255,-0.231549,-0.319377,0.33429,-0.47696,-0.82501,1.58,2.08,1.5,1.67,1.35,1.16,2.26,1.82,1.5,1.78,2.44926638924657,35.437477169017,-13.754046993404,3.36554123909089,3.03954140721559,-1.75384226046715
908,16,55,3.417,1041.07,0.90684,-0.179855,-0.227532,-0.305815,0.33627,-0.46152,-0.83441,1.58,2.08,1.5,1.67,1.35,1.16,2.25,1.82,1.49,1.78,1.25581272158341,25.583590376907,-10.0841377938805,2.53940035817113,1.77537119055917,-1.26197305236177
909,16,55,3.478,1041.11,0.910684,-0.178545,-0.225082,-0.296842,0.33829,-0.45956,-0.83066,1.58,2.08,1.51,1.67,1.35,1.16,2.25,1.82,1.49,1.78,1.28604057696401,35.7960318797325,-14.9029752092052,3.86252871838796,1.24576044494151,-1.80658026915481
910,16,55,3.529,1041.17,0.915996,-0.176059,-0.222455,-0.283671,0.33856,-0.43658,-0.83475,1.58,2.08,1.51,1.67,1.35,1.16,2.25,1.82,1.49,1.79,0.457484760574275,31.5735309200275,-13.4443854123878,3.61824747906412,0.426426888382993,-1.59678144864691
911,16,55,3.58,1041.23,0.920873,-0.174709,-0.220545,-0.269871,0.35779,-0.44592,-0.86227,1.58,2.07,1.51,1.67,1.36,1.16,2.24,1.82,1.49,1.78,-0.0688486338571836,27.8968190802841,-12.3622698165746,3.38816467326418,0.160401389317957,-1.38764553140558
912,16,55,3.637,1041.27,0.924286,-0.173164,-0.218573,-0.260646,0.35162,-0.42926,-0.86539,1.58,2.07,1.51,1.67,1.36,1.16,2.24,1.82,1.49,1.79,-0.875279254724216,28.3851903217529,-13.2564997516202,3.71275980735104,0.0263273922789979,-1.37169488259263
913,16,55,3.698,1041.33,0.929932,-0.169996,-0.214369,-0.24571,0.36075,-0.41116,-0.87079,1.58,2.07,1.51,1.67,1.36,1.16,2.24,1.82,1.5,1.79,-1.05582552267343,21.9442985682938,-10.8818384433714,3.08349368242372,-0.0116271022550432,-1.02758016132502
914,16,55,3.742,1041.39,0.935681,-0.16693,-0.209385,-0.229767,0.36905,-0.39618,-0.87296,1.58,2.06,1.51,1.67,1.36,1.16,2.24,1.82,1.5,1.79,-1.02924581775728,17.2574179515305,-8.80268572743553,2.52250064478697,0.228353278191469,-0.774123234467287
915,16,55,3.791,1041.45,0.940748,-0.164793,-0.204623,-0.214395,0.34976,-0.38641,-0.8692,1.58,2.06,1.51,1.67,1.36,1.16,2.24,1.82,1.5,1.79,-1.80928172767355,17.7695098657983,-9.1124322462614,2.71890007676719,-0.000976774137271,-0.809127651242811
916,16,55,3.849,1041.49,0.943712,-0.164024,-0.201528,-0.204672,0.35522,-0.37256,-0.86417,1.58,2.06,1.51,1.67,1.36,1.16,2.24,1.82,1.5,1.79,-2.03375456107479,16.643298340686,-9.20324762709024,2.75583695393645,0.0120461431534481,-0.754911652979594
917,16,55,3.899,1041.54,0.94713,-0.163404,-0.198412,-0.192033,0.35074,-0.37479,-0.86978,1.57,2.06,1.51,1.67,1.36,1.16,2.24,1.82,1.49,1.79,-2.51773300365907,15.4735924890591,-8.98926555426115,2.7379328467706,-0.527774838660794,-0.725316906846095
918,16,55,3.956,1041.59,0.950436,-0.161973,-0.195337,-0.179663,0.35312,-0.36569,-0.88297,1.58,2.06,1.51,1.67,1.36,1.15,2.22,1.82,1.5,1.79,-3.73772269894655,15.8146036544582,-9.58762758940037,3.05591320835696,-1.89280005659883,-0.721097614868879
919,16,55,4.008,1041.65,0.954232,-0.159859,-0.191588,-0.164865,0.3436,-0.36758,-0.87448,1.57,2.05,1.51,1.67,1.36,1.15,2.22,1.82,1.5,1.78,-3.34182758797636,12.4138672444533,-8.34965551456481,2.63474098734825,-2.91963125374467,-0.527107746201831
920,16,55,4.061,1041.7,0.957205,-0.157413,-0.189148,-0.152322,0.34375,-0.34433,-0.88397,1.57,2.05,1.51,1.67,1.36,1.15,2.22,1.83,1.5,1.79,-2.631093,8.554449,-6.093554,1.982085,-2.264112,-0.306445
921,16,55,4.107,1041.77,0.960306,-0.156655,-0.186609,-0.135827,0.34833,-0.35159,-0.89087,1.57,2.05,1.51,1.67,1.36,1.15,2.22,1.82,1.5,1.79,-3.77324414204808,12.246914909992,-9.13040694438408,2.98348592158905,-3.65545881495653,-0.372189442525642
922,16,55,4.167,1041.8,0.961464,-0.156264,-0.185456,-0.129517,0.35638,-0.34909,-0.88965,1.56,2.05,1.51,1.67,1.36,1.14,2.22,1.82,1.5,1.79,-3.184136873293,10.7059937904078,-7.94260389707319,2.68412866523041,-3.29251584702921,-0.210580731974503
923,16,55,4.215,1041.86,0.963649,-0.154607,-0.183211,-0.117949,0.35217,-0.32776,-0.87512,1.56,2.05,1.51,1.67,1.36,1.14,2.22,1.82,1.5,1.79,-3.73835589311823,13.2600228284467,-9.62234014348357,3.26180525449552,-3.88542579317271,-0.200033702353568
924,16,55,4.276,1041.91,0.964965,-0.153474,-0.182401,-0.109626,0.358,-0.31891,-0.87659,1.56,2.06,1.51,1.67,1.36,1.14,2.22,1.82,1.5,1.79,-2.66647288990107,11.2069124063022,-7.98841470973715,2.63352081122138,-3.26884238141895,-0.192483276179399
925,16,55,4.321,1041.97,0.965725,-0.154428,-0.182987,-0.100209,0.35501,-0.32047,-0.89844,1.56,2.06,1.51,1.67,1.36,1.15,2.23,1.82,1.5,1.79,-3.61101972716981,18.2224741785627,-12.380098495007,4.02941421134512,-5.45764984605491,-0.444895173782319
926,16,55,4.376,1042.02,0.966097,-0.156081,-0.183195,-0.093463,0.35956,-0.32886,-0.90375,1.56,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.5,1.79,-1.96307402832045,13.3919634563104,-8.5758309678638,2.71384375042037,-2.28518200326348,-0.449841700576827
927,16,55,4.431,1042.07,0.96672,-0.156991,-0.182418,-0.086778,0.36765,-0.32416,-0.90967,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.5,1.79,-2.35728247116791,19.9079789872512,-11.5313623685517,3.62012678139228,-1.22980727041469,-0.861373645278095
928,16,55,4.478,1042.14,0.967954,-0.156328,-0.180658,-0.077391,0.36545,-0.30524,-0.8959,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.5,1.79,-2.21483664724998,26.5052311253762,-14.6035295847255,4.44703371034843,-0.40026446505077,-1.36360634929827
929,16,55,4.539,1042.17,0.968444,-0.156154,-0.179974,-0.073087,0.36887,-0.30814,-0.89972,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.5,1.79,-1.03763801278785,24.4812017779804,-12.7566967541993,3.78807257785644,-1.31077213498396,-1.50444543574381
930,16,55,4.592,1042.23,0.969428,-0.15541,-0.178644,-0.064377,0.37091,-0.29901,-0.88879,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.51,1.79,-0.389820259103924,20.8252773083841,-10.4048891290833,3.0132357178382,-0.470354381625727,-1.36038994213145
931,16,55,4.639,1042.3,0.969876,-0.155543,-0.179293,-0.05479,0.36847,-0.30606,-0.87845,1.57,2.06,1.51,1.67,1.37,1.15,2.23,1.82,1.51,1.79,-0.333512016947053,28.9578312130658,-13.6206165321755,3.94331330197032,0.460379254205964,-1.9634330327856
932,16,55,4.697,1042.33,0.969856,-0.15632,-0.179846,-0.050971,0.34357,-0.29367,-0.91098,1.57,2.06,1.51,1.67,1.37,1.15,2.27,1.82,1.51,1.79,0.573487995735443,31.8774068401954,-15.1247789429047,4.141779609763,1.37025405267441,-2.22592320356048
933,16,55,4.756,1042.39,0.969826,-0.158254,-0.179992,-0.044667,0.36658,-0.31943,-0.90762,1.57,2.06,1.51,1.67,1.37,1.15,2.27,1.82,1.51,1.79,1.39385950124477,32.7624565890812,-15.2901721265826,3.98633198446466,0.231969184530029,-2.40631349597222
934,16,55,4.8,1042.45,0.969661,-0.158312,-0.181349,-0.042503,0.36661,-0.3222,-0.8898,1.57,2.06,1.51,1.67,1.37,1.16,2.27,1.82,1.51,1.79,1.98218426870983,28.4106324730067,-13.1611909083143,3.33036833191398,0.0110386065428002,-2.11671122584744
935,16,55,4.846,1042.51,0.969356,-0.159157,-0.18199,-0.043569,0.35699,-0.32718,-0.88092,1.57,2.07,1.51,1.67,1.37,1.16,2.27,1.82,1.51,1.79,4.01882272249383,41.1860728359224,-19.1186895435706,4.59781396451327,-0.296057731256591,-3.07956849313918
936,16,55,4.904,1042.54,0.969187,-0.159101,-0.182568,-0.045077,0.3555,-0.32437,-0.87988,1.58,2.07,1.51,1.67,1.38,1.16,2.27,1.82,1.51,1.79,5.03366423709198,44.833589346356,-20.8168890821447,4.73143940822598,-1.02114943234988,-3.44134055479376
937,16,55,4.96,1042.59,0.968754,-0.158488,-0.184406,-0.048913,0.36072,-0.33682,-0.87543,1.57,2.07,1.51,1.67,1.38,1.16,2.27,1.82,1.51,1.79,3.62709940718254,28.6542030263784,-13.4082865863113,2.87768194365912,-0.326766983873907,-2.2371829822503
938,16,55,5.011,1042.65,0.967786,-0.15885,-0.187072,-0.056225,0.36765,-0.33325,-0.89667,1.58,2.07,1.51,1.67,1.37,1.16,2.27,1.82,1.51,1.79,3.954463,26.592018,-12.776237,2.584538,0.479152,-2.094623
939,16,55,5.059,1042.72,0.966341,-0.160358,-0.189284,-0.068139,0.37628,-0.33414,-0.88553,1.58,2.07,1.51,1.67,1.37,1.15,2.2,1.82,1.51,1.79,5.58168563469837,34.4010276608453,-16.4809544911634,3.21417896007836,1.03562076906963,-2.74680172842778
940,16,55,5.113,1042.77,0.965298,-0.160378,-0.19091,-0.077671,0.37207,-0.32675,-0.88052,1.58,2.07,1.5,1.67,1.37,1.16,2.25,1.82,1.51,1.79,8.75450316095545,51.3320206831002,-24.209312034708,4.55934379617509,2.10937609405991,-4.14026533600063
941,16,55,5.171,1042.81,0.964436,-0.159979,-0.192241,-0.085515,0.38467,-0.32303,-0.8862,1.57,2.08,1.5,1.67,1.37,1.15,2.27,1.82,1.51,1.79,9.92293033190134,55.0829569637189,-25.7968599902587,4.61364778369979,2.15807969876565,-4.51764427748551
942,16,55,5.225,1042.86,0.963239,-0.159659,-0.193802,-0.095503,0.38495,-0.32614,-0.8815,1.58,2.07,1.5,1.67,1.37,1.15,2.27,1.82,1.51,1.79,8.2904212024658,41.8158986975145,-19.98857487437,3.3684793628601,1.99252071043714,-3.51662943954678
943,16,55,5.28,1042.92,0.961593,-0.158217,-0.196369,-0.108374,0.37701,-0.32391,-0.87149,1.58,2.07,1.5,1.68,1.36,1.15,2.28,1.82,1.51,1.79,17.9992339386713,53.142847572459,-33.4215987183658,4.36014818118889,2.80595661337688,-4.8569615770547
944,16,55,5.33,1042.97,0.959778,-0.158052,-0.199025,-0.11931,0.37796,-0.32199,-0.86902,1.57,2.07,1.5,1.67,1.36,1.15,2.28,1.81,1.52,1.79,12.4041543545033,58.6204578626884,-27.8771462536142,4.37197269325019,3.5819422366647,-5.03459916655372
945,16,55,5.387,1043.02,0.957445,-0.159315,-0.202834,-0.129524,0.38559,-0.33817,-0.88831,1.57,2.07,1.5,1.67,1.36,1.15,2.28,1.82,1.52,1.78,14.5685828904405,66.6076364017161,-31.6495490141387,4.73059659617275,4.17085336263965,-5.72441422755801
946,16,55,5.432,1043.08,0.95472,-0.160566,-0.206454,-0.141793,0.39185,-0.36319,-0.87146,1.57,2.08,1.49,1.67,1.36,1.15,2.27,1.81,1.52,1.79,12.3251628916051,53.7606613245214,-25.8891505306906,3.7085283531155,3.4315481318879,-4.60537975610173
947,16,55,5.494,1043.12,0.952536,-0.161931,-0.208737,-0.151272,0.39133,-0.36658,-0.86658,1.58,2.08,1.49,1.68,1.35,1.15,2.28,1.82,1.52,1.79,9.26479607132741,39.2528212589613,-18.8099264063496,2.61283002487331,2.96063432374788,-3.33114566479015
948,16,55,5.541,1043.18,0.948683,-0.165563,-0.212192,-0.166022,0.38116,-0.37015,-0.866,1.57,2.08,1.49,1.67,1.35,1.15,2.28,1.82,1.52,1.79,13.0293881041448,54.5372808454132,-25.9725195213786,3.52997795865901,4.44493353227868,-4.58019090165922
949,16,55,5.593,1043.23,0.945484,-0.166697,-0.216148,-0.177629,0.38129,-0.37836,-0.85507,1.57,2.08,1.48,1.68,1.34,1.15,2.28,1.81,1.52,1.78,11.811500860661,46.6064159839803,-22.5608752267372,2.93129327891885,4.01419711636553,-3.84598448921304
950,16,55,5.645,1043.29,0.94199,-0.167334,-0.220706,-0.189586,0.39099,-0.38901,-0.85233,1.57,2.07,1.48,1.68,1.34,1.14,2.27,1.81,1.52,1.78,21.6059747695951,80.0955269679074,-39.3628205338968,4.93066330305952,6.89311709890259,-6.41375818466094
951,16,55,5.699,1043.34,0.938976,-0.169129,-0.223931,-0.198933,0.39285,-0.40182,-0.85654,1.57,2.08,1.48,1.68,1.33,1.14,2.28,1.82,1.52,1.78,17.2576551703114,62.4918631671047,-30.6121167220253,3.79525928442349,6.09208640298103,-4.85742909958158
952,16,55,5.756,1043.39,0.935874,-0.170478,-0.22668,-0.209032,0.38937,-0.4136,-0.85315,1.57,2.08,1.47,1.68,1.32,1.14,2.29,1.81,1.53,1.78,21.3863413181193,72.3958068735534,-36.4204730802692,4.29544581630441,7.73762402617121,-5.49957717103683
953,16,55,5.806,1043.45,0.932031,-0.171697,-0.229576,-0.221661,0.38348,-0.41623,-0.83051,1.57,2.08,1.47,1.68,1.31,1.14,2.29,1.81,1.52,1.77,23.3557992918644,75.0499576663009,-38.4334649177555,4.32408507715311,8.6398397309426,-5.63673993840051
954,16,55,5.862,1043.5,0.92866,-0.17273,-0.232316,-0.231914,0.39175,-0.41379,-0.83789,1.56,2.08,1.46,1.68,1.3,1.14,2.29,1.81,1.53,1.77,30.4151236822536,91.5622008222125,-47.8582902261307,5.05120248140568,10.4306540611321,-6.94328962891195
955,16,55,5.909,1043.57,0.923967,-0.173834,-0.236076,-0.245631,0.39264,-0.42014,-0.83319,1.56,2.09,1.46,1.68,1.28,1.14,2.3,1.81,1.53,1.76,21.5191114556414,62.0541612632815,-32.8697443586014,3.39671788257329,7.85686176358622,-4.77732764783873
956,16,55,5.97,1043.6,0.922024,-0.173745,-0.237952,-0.251123,0.39835,-0.42239,-0.83133,1.56,2.09,1.45,1.67,1.26,1.13,2.29,1.81,1.53,1.76,35.340503776933,100.270678556142,-52.865693327747,5.20682335852562,11.2186286719127,-7.75955054276999
957,16,55,6.023,1043.66,0.917988,-0.174689,-0.241316,-0.261816,0.39874,-0.44449,-0.83014,1.56,2.09,1.45,1.67,1.25,1.13,2.29,1.8,1.53,1.76,31.1760322677224,80.999400846997,-45.0460908088735,4.27226975156417,9.69822847403632,-6.46021666322966
958,16,55,6.066,1043.73,0.912848,-0.175583,-0.245481,-0.274986,0.39514,-0.43558,-0.81842,1.55,2.09,1.44,1.67,1.24,1.13,2.29,1.81,1.53,1.75,29.4049313345651,74.0365982463917,-41.7917134109252,4.05287467430372,10.0145573562613,-5.81439899037199
959,16,55,6.125,1043.76,0.910607,-0.176228,-0.247536,-0.280116,0.3949,-0.44458,-0.82852,1.55,2.09,1.44,1.67,1.24,1.13,2.29,1.8,1.53,1.75,29.6041432249609,71.3246768364491,-41.2644336477645,3.08906266628473,10.9443023931909,-6.04567329511722
960,16,55,6.18,1043.82,0.906029,-0.177627,-0.251245,-0.290578,0.39035,-0.46561,-0.81589,1.54,2.09,1.43,1.67,1.23,1.12,2.29,1.8,1.53,1.75,40.5960745859205,94.9056637894791,-55.6475722826309,3.95809377813892,14.6059372464993,-8.04091116099919
961,16,55,6.234,1043.87,0.902012,-0.178216,-0.254581,-0.29967,0.39514,-0.46207,-0.80182,1.54,2.1,1.43,1.67,1.22,1.12,2.28,1.8,1.53,1.74,30.9392558219612,69.3533415251235,-41.7149810827221,2.81611965949988,10.7980663647716,-5.88819225110267
962,16,55,6.279,1043.94,0.895098,-0.181321,-0.260201,-0.313397,0.38605,-0.48709,-0.80029,1.54,2.1,1.42,1.67,1.21,1.12,2.3,1.8,1.53,1.74,48.1417415896207,104.247480534554,-64.0788449444485,4.05350880246285,15.3285280213473,-8.87678158906212
963,16,55,6.33,1043.98,0.890731,-0.18342,-0.263178,-0.322015,0.39032,-0.50336,-0.79413,1.53,2.1,1.42,1.67,1.2,1.12,2.3,1.8,1.53,1.74,46.7180552629366,98.7552934808469,-61.6852842061054,3.65567172084062,13.1629047090925,-8.42258648364324
964,16,55,6.39,1044.02,0.886185,-0.184374,-0.266527,-0.331127,0.38849,-0.50201,-0.78268,1.53,2.1,1.42,1.67,1.19,1.12,2.3,1.8,1.53,1.73,43.0596507274436,88.4400987044683,-56.4528109288027,3.12955883925365,11.0267539408835,-7.58588121954046
965,16,55,6.443,1044.08,0.878386,-0.186803,-0.27261,-0.345292,0.38107,-0.53043,-0.7854,1.52,2.1,1.42,1.67,1.19,1.12,2.3,1.79,1.53,1.73,33.7463970436913,68.0350377707392,-44.2149184012297,2.28922881650872,7.79460139497427,-5.87740203089719
966,16,55,6.491,1044.14,0.870218,-0.189289,-0.278089,-0.35994,0.37622,-0.5466,-0.79205,1.52,2.11,1.41,1.67,1.18,1.12,2.3,1.79,1.53,1.73,41.099194785289,82.6511906213605,-53.9450845967289,2.70338714696812,9.20502805017908,-7.16743335810509
967,16,55,6.543,1044.2,0.8623,-0.190375,-0.282219,-0.374898,0.38031,-0.54291,-0.77692,1.52,2.11,1.41,1.67,1.18,1.11,2.3,1.79,1.53,1.73,34.4240949120851,68.4914644375126,-45.2649398432669,2.19040494958874,7.32182861899667,-5.98682472945095
968,16,55,6.6,1044.24,0.85723,-0.190743,-0.284597,-0.384419,0.37338,-0.54453,-0.76987,1.52,2.11,1.41,1.67,1.18,1.11,2.3,1.79,1.53,1.73,38.934870981593,77.758650961726,-51.4033240218341,2.5836335362788,9.80529251761124,-6.78537180383875
969,16,55,6.658,1044.29,0.851285,-0.19085,-0.287401,-0.395336,0.38281,-0.53723,-0.75601,1.52,2.11,1.41,1.67,1.18,1.11,2.3,1.8,1.54,1.73,39.5768303270433,79.3488461601379,-52.680227171031,2.72791194616985,11.0635342685318,-6.9246302837305
970,16,55,6.709,1044.35,0.84434,-0.190224,-0.291423,-0.407403,0.37665,-0.55246,-0.75589,1.52,2.11,1.41,1.67,1.18,1.11,2.3,1.79,1.53,1.73,34.901252025737,71.8144654951634,-46.8635725684791,2.55324710810563,10.5736341830795,-6.21955992170014
